Delta_with_1_last_read_pattern,Delta_with_1_last_read_most_frequent_delta,Delta_with_1_last_read_mean_abs_delta,Delta_with_1_last_read_n_stride_changes,Delta_with_1_last_write_pattern,Delta_with_1_last_write_most_frequent_delta,Delta_with_1_last_write_mean_abs_delta,Delta_with_1_last_write_n_stride_changes,Delta_with_2_last_read_pattern,Delta_with_2_last_read_most_frequent_delta,Delta_with_2_last_read_mean_abs_delta,Delta_with_2_last_read_n_stride_changes,Delta_with_2_last_write_pattern,Delta_with_2_last_write_most_frequent_delta,Delta_with_2_last_write_mean_abs_delta,Delta_with_2_last_write_n_stride_changes,Delta_with_3_last_read_pattern,Delta_with_3_last_read_most_frequent_delta,Delta_with_3_last_read_mean_abs_delta,Delta_with_3_last_read_n_stride_changes,Delta_with_3_last_write_pattern,Delta_with_3_last_write_most_frequent_delta,Delta_with_3_last_write_mean_abs_delta,Delta_with_3_last_write_n_stride_changes,Delta_with_1_next_read_pattern,Delta_with_1_next_read_most_frequent_delta,Delta_with_1_next_read_mean_abs_delta,Delta_with_1_next_read_n_stride_changes,Delta_with_1_next_write_pattern,Delta_with_1_next_write_most_frequent_delta,Delta_with_1_next_write_mean_abs_delta,Delta_with_1_next_write_n_stride_changes,Delta_with_2_next_read_pattern,Delta_with_2_next_read_most_frequent_delta,Delta_with_2_next_read_mean_abs_delta,Delta_with_2_next_read_n_stride_changes,Delta_with_2_next_write_pattern,Delta_with_2_next_write_most_frequent_delta,Delta_with_2_next_write_mean_abs_delta,Delta_with_2_next_write_n_stride_changes,Delta_with_3_next_read_pattern,Delta_with_3_next_read_most_frequent_delta,Delta_with_3_next_read_mean_abs_delta,Delta_with_3_next_read_n_stride_changes,Delta_with_3_next_write_pattern,Delta_with_3_next_write_most_frequent_delta,Delta_with_3_next_write_mean_abs_delta,Delta_with_3_next_write_n_stride_changes,code_segment_transitions,n_reads,n_writes,dominant_type_subsequence,entropy_of_addresses,entropy_of_pc
"0.0,0.0,172.0,-180.0,0.0,4.0,0.0,0.0",0,44.5,2,"0.0,0.0,172.0,-8.0,-8.0,4.0,4.0,0.0",0,24.5,2,"4.0,46272146575180.0,46272146575352.0,-8.0,-8.0,-176.0,-176.0,4.0",4,11568036643863.5,2,"20.0,20.0,172.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,30.0,1,"4.0,4.0,176.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321921.5,3,"8.0,4.0,176.0,12.0,12.0,16.0,16.0,-4.0",12,31.0,1,"0.0,172.0,-180.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321942.0,3,"-8.0,-8.0,-180.0,0.0,4.0,0.0,-16.0,-16.0",-8,29.0,2,"-8.0,-4.0,-176.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643818.5,3,"-4.0,-4.0,-176.0,-12.0,-12.0,4.0,4.0,4.0",4,27.5,1,"-4.0,-46272146575180.0,-46272146575352.0,8.0,8.0,4.0,4.0,328.0",8,11568036643861.0,1,"-20.0,-20.0,-172.0,8.0,8.0,4.0,-4.0,-4.0",-20,30.0,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,324.0,-332.0",46272146575180,17352054965776.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,324.0,-8.0",0,5784018321941.0,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575504.0,-8.0",4,17352054965736.5,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,324.0,-8.0",4,5784018321945.5,2,"-192.0,-46272146575352.0,8.0,8.0,4.0,4.0,328.0,-4.0",8,5784018321987.5,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,328.0,12.0",8,5784018321945.0,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,324.0,-332.0,4.0",0,11568036643875.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-332.0,0.0",0,5784018321943.5,1,"20.0,46272146575180.0,324.0,324.0,-8.0,-4.0,-328.0,4.0",324,5784018322024.0,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-328.0,-12.0",-4,5784018321944.0,1,"344.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575504.0,8.0",-4,17352054965778.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-324.0,8.0",-20,5784018321950.5,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-328.0,-328.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321983.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-344.0,-46272146575504.0,8.0,8.0",-4,11568036643881.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,48.0,48.0",4,17352054965706.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,52.0,68.0,46272146575172.0,-8.0,-4.0",4,5784018321915.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,48.0,-56.0,0.0,4.0,0.0,0.0",0,13.5,2,"0.0,0.0,48.0,-8.0,-8.0,4.0,4.0,0.0",0,9.0,2,"4.0,46272146575180.0,46272146575228.0,-8.0,-8.0,-52.0,-52.0,4.0",4,11568036643817.0,2,"20.0,20.0,48.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,14.5,1,"4.0,4.0,52.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321906.0,3,"8.0,4.0,52.0,12.0,12.0,16.0,16.0,-4.0",12,15.5,1,"0.0,48.0,-56.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321911.0,3,"-8.0,-8.0,-56.0,0.0,4.0,0.0,-16.0,-16.0",-8,13.5,2,"-8.0,-4.0,-52.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643803.0,3,"-4.0,-4.0,-52.0,-12.0,-12.0,4.0,4.0,4.0",4,12.0,1,"-4.0,-46272146575180.0,-46272146575228.0,8.0,8.0,4.0,4.0,324.0",8,11568036643845.0,1,"-20.0,-20.0,-48.0,8.0,8.0,4.0,-4.0,-4.0",-20,14.5,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,320.0,-328.0",46272146575180,17352054965775.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,320.0,-8.0",0,5784018321940.5,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575500.0,-8.0",4,17352054965736.0,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,320.0,-8.0",4,5784018321945.0,2,"-68.0,-46272146575228.0,8.0,8.0,4.0,4.0,324.0,-4.0",8,5784018321956.0,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,324.0,12.0",8,5784018321944.5,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,320.0,-328.0,4.0",0,11568036643874.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-328.0,0.0",0,5784018321943.0,1,"20.0,46272146575180.0,320.0,320.0,-8.0,-4.0,-324.0,4.0",320,5784018322022.5,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-324.0,-12.0",-4,5784018321943.5,1,"340.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575500.0,8.0",-4,17352054965777.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-320.0,8.0",-20,5784018321950.0,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-324.0,-324.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321982.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-340.0,-46272146575500.0,8.0,8.0",-4,11568036643880.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,96.0,96.0",4,17352054965718.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,100.0,116.0,46272146575172.0,-8.0,-4.0",4,5784018321927.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,96.0,-104.0,0.0,4.0,0.0,0.0",0,25.5,2,"0.0,0.0,96.0,-8.0,-8.0,4.0,4.0,0.0",0,15.0,2,"4.0,46272146575180.0,46272146575276.0,-8.0,-8.0,-100.0,-100.0,4.0",4,11568036643835.0,2,"20.0,20.0,96.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,20.5,1,"4.0,4.0,100.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321912.0,3,"8.0,4.0,100.0,12.0,12.0,16.0,16.0,-4.0",12,21.5,1,"0.0,96.0,-104.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321923.0,3,"-8.0,-8.0,-104.0,0.0,4.0,0.0,-16.0,-16.0",-8,19.5,2,"-8.0,-4.0,-100.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643809.0,3,"-4.0,-4.0,-100.0,-12.0,-12.0,4.0,4.0,4.0",4,18.0,1,"-4.0,-46272146575180.0,-46272146575276.0,8.0,8.0,4.0,4.0,120.0",8,11568036643825.5,1,"-20.0,-20.0,-96.0,8.0,8.0,4.0,-4.0,-4.0",-20,20.5,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,116.0,-124.0",46272146575180,17352054965724.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,116.0,-8.0",0,5784018321915.0,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575296.0,-8.0",4,17352054965710.5,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,116.0,-8.0",4,5784018321919.5,2,"-116.0,-46272146575276.0,8.0,8.0,4.0,4.0,120.0,-4.0",8,5784018321942.5,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,120.0,12.0",8,5784018321919.0,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,116.0,-124.0,4.0",0,11568036643823.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-124.0,0.0",0,5784018321917.5,1,"20.0,46272146575180.0,116.0,116.0,-8.0,-4.0,-120.0,4.0",116,5784018321946.0,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-120.0,-12.0",-4,5784018321918.0,1,"136.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575296.0,8.0",-4,17352054965726.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-116.0,8.0",-20,5784018321924.5,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-120.0,-120.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321931.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-136.0,-46272146575296.0,8.0,8.0",-4,11568036643829.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,376.0,376.0",4,17352054965788.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,380.0,396.0,46272146575172.0,-8.0,-4.0",4,5784018321997.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,376.0,-384.0,0.0,4.0,0.0,0.0",0,95.5,2,"0.0,0.0,376.0,-8.0,-8.0,4.0,4.0,0.0",0,50.0,2,"4.0,46272146575180.0,46272146575556.0,-8.0,-8.0,-380.0,-380.0,4.0",4,11568036643940.0,2,"20.0,20.0,376.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,55.5,1,"4.0,4.0,380.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321947.0,3,"8.0,4.0,380.0,12.0,12.0,16.0,16.0,-4.0",12,56.5,1,"0.0,376.0,-384.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321993.0,3,"-8.0,-8.0,-384.0,0.0,4.0,0.0,-16.0,-16.0",-8,54.5,2,"-8.0,-4.0,-380.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643844.0,3,"-4.0,-4.0,-380.0,-12.0,-12.0,4.0,4.0,4.0",4,53.0,1,"-4.0,-46272146575180.0,-46272146575556.0,8.0,8.0,4.0,4.0,28.0",8,11568036643849.0,1,"-20.0,-20.0,-376.0,8.0,8.0,4.0,-4.0,-4.0",-20,55.5,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,24.0,-32.0",46272146575180,17352054965701.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,24.0,-8.0",0,5784018321903.5,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575204.0,-8.0",4,17352054965699.0,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,24.0,-8.0",4,5784018321908.0,2,"-396.0,-46272146575556.0,8.0,8.0,4.0,4.0,28.0,-4.0",8,5784018322001.0,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,28.0,12.0",8,5784018321907.5,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,24.0,-32.0,4.0",0,11568036643800.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-32.0,0.0",0,5784018321906.0,1,"20.0,46272146575180.0,24.0,24.0,-8.0,-4.0,-28.0,4.0",24,5784018321911.5,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-28.0,-12.0",-4,5784018321906.5,1,"44.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575204.0,8.0",-4,17352054965703.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-24.0,8.0",-20,5784018321913.0,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-28.0,-28.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321908.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-44.0,-46272146575204.0,8.0,8.0",-4,11568036643806.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,244.0,244.0",4,17352054965755.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,248.0,264.0,46272146575172.0,-8.0,-4.0",4,5784018321964.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,244.0,-252.0,0.0,4.0,0.0,0.0",0,62.5,2,"0.0,0.0,244.0,-8.0,-8.0,4.0,4.0,0.0",0,33.5,2,"4.0,46272146575180.0,46272146575424.0,-8.0,-8.0,-248.0,-248.0,4.0",4,11568036643890.5,2,"20.0,20.0,244.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,39.0,1,"4.0,4.0,248.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321930.5,3,"8.0,4.0,248.0,12.0,12.0,16.0,16.0,-4.0",12,40.0,1,"0.0,244.0,-252.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321960.0,3,"-8.0,-8.0,-252.0,0.0,4.0,0.0,-16.0,-16.0",-8,38.0,2,"-8.0,-4.0,-248.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643827.5,3,"-4.0,-4.0,-248.0,-12.0,-12.0,4.0,4.0,4.0",4,36.5,1,"-4.0,-46272146575180.0,-46272146575424.0,8.0,8.0,4.0,4.0,64.0",8,11568036643837.0,1,"-20.0,-20.0,-244.0,8.0,8.0,4.0,-4.0,-4.0",-20,39.0,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,60.0,-68.0",46272146575180,17352054965710.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,60.0,-8.0",0,5784018321908.0,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575240.0,-8.0",4,17352054965703.5,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,60.0,-8.0",4,5784018321912.5,2,"-264.0,-46272146575424.0,8.0,8.0,4.0,4.0,64.0,-4.0",8,5784018321972.5,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,64.0,12.0",8,5784018321912.0,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,60.0,-68.0,4.0",0,11568036643809.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-68.0,0.0",0,5784018321910.5,1,"20.0,46272146575180.0,60.0,60.0,-8.0,-4.0,-64.0,4.0",60,5784018321925.0,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-64.0,-12.0",-4,5784018321911.0,1,"80.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575240.0,8.0",-4,17352054965712.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-60.0,8.0",-20,5784018321917.5,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-64.0,-64.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321917.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-80.0,-46272146575240.0,8.0,8.0",-4,11568036643815.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,208.0,208.0",4,17352054965746.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,212.0,228.0,46272146575172.0,-8.0,-4.0",4,5784018321955.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,208.0,-216.0,0.0,4.0,0.0,0.0",0,53.5,2,"0.0,0.0,208.0,-8.0,-8.0,4.0,4.0,0.0",0,29.0,2,"4.0,46272146575180.0,46272146575388.0,-8.0,-8.0,-212.0,-212.0,4.0",4,11568036643877.0,2,"20.0,20.0,208.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,34.5,1,"4.0,4.0,212.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321926.0,3,"8.0,4.0,212.0,12.0,12.0,16.0,16.0,-4.0",12,35.5,1,"0.0,208.0,-216.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321951.0,3,"-8.0,-8.0,-216.0,0.0,4.0,0.0,-16.0,-16.0",-8,33.5,2,"-8.0,-4.0,-212.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643823.0,3,"-4.0,-4.0,-212.0,-12.0,-12.0,4.0,4.0,4.0",4,32.0,1,"-4.0,-46272146575180.0,-46272146575388.0,8.0,8.0,4.0,4.0,128.0",8,11568036643840.5,1,"-20.0,-20.0,-208.0,8.0,8.0,4.0,-4.0,-4.0",-20,34.5,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,124.0,-132.0",46272146575180,17352054965726.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,124.0,-8.0",0,5784018321916.0,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575304.0,-8.0",4,17352054965711.5,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,124.0,-8.0",4,5784018321920.5,2,"-228.0,-46272146575388.0,8.0,8.0,4.0,4.0,128.0,-4.0",8,5784018321971.5,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,128.0,12.0",8,5784018321920.0,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,124.0,-132.0,4.0",0,11568036643825.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-132.0,0.0",0,5784018321918.5,1,"20.0,46272146575180.0,124.0,124.0,-8.0,-4.0,-128.0,4.0",124,5784018321949.0,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-128.0,-12.0",-4,5784018321919.0,1,"144.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575304.0,8.0",-4,17352054965728.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-124.0,8.0",-20,5784018321925.5,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-128.0,-128.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321933.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-144.0,-46272146575304.0,8.0,8.0",-4,11568036643831.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,236.0,236.0",4,17352054965753.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,240.0,256.0,46272146575172.0,-8.0,-4.0",4,5784018321962.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,236.0,-244.0,0.0,4.0,0.0,0.0",0,60.5,2,"0.0,0.0,236.0,-8.0,-8.0,4.0,4.0,0.0",0,32.5,2,"4.0,46272146575180.0,46272146575416.0,-8.0,-8.0,-240.0,-240.0,4.0",4,11568036643887.5,2,"20.0,20.0,236.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,38.0,1,"4.0,4.0,240.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321929.5,3,"8.0,4.0,240.0,12.0,12.0,16.0,16.0,-4.0",12,39.0,1,"0.0,236.0,-244.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321958.0,3,"-8.0,-8.0,-244.0,0.0,4.0,0.0,-16.0,-16.0",-8,37.0,2,"-8.0,-4.0,-240.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643826.5,3,"-4.0,-4.0,-240.0,-12.0,-12.0,4.0,4.0,4.0",4,35.5,1,"-4.0,-46272146575180.0,-46272146575416.0,8.0,8.0,4.0,4.0,316.0",8,11568036643867.5,1,"-20.0,-20.0,-236.0,8.0,8.0,4.0,-4.0,-4.0",-20,38.0,2,0,5,3,R (5),1.9056390622295665,2.5
