Timestamp,PC,Type,Address,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write
4894,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762944,20,0,0,-45903938762936,0,0,-20,-45903938762912,-20
4896,0x563ec8e021fe,R,0x563ed47fbaa8,-45903938762936,-45903938762916,8,-45903938762936,-45903938762936,-45903938762936,45903938762936,45903938762936,45903938762936,45903938762936,45903938762916,45903938762916
4898,0x563ec8e02202,W,0x7ffeac767360,45903938762936,20,20,0,0,20,0,-20,-45903938762912,0,0,-20
4900,0x563ec8e02206,R,0x7ffeac767360,45903938762936,0,0,0,45903938762944,20,0,-20,-20,0,-45903938762904,-20
4903,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762912,-20,0,0,0,-20
4905,0x563ec8e021f5,R,0x563ed47fbac0,-45903938762912,-45903938762912,24,-45903938762892,-45903938762892,-45903938762912,45903938762892,45903938762892,8,45903938762912,45903938762912,45903938762912
4907,0x563ec8e021f7,R,0x7ffeac76734c,45903938762892,-20,-20,0,-20,-20,20,0,-45903938762884,0,20,20
4908,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762916,-20,20,20,20,0,-45903938762860,20
4910,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762912,20,0,0,-45903938762904,0,0,-20,-45903938762880,-20
4912,0x563ec8e021fe,R,0x563ed47fbac8,-45903938762904,-45903938762884,8,-45903938762904,-45903938762904,-45903938762904,45903938762904,45903938762904,45903938762904,45903938762904,45903938762884,45903938762884
4914,0x563ec8e02202,W,0x7ffeac767360,45903938762904,20,20,0,0,20,0,-20,-45903938762880,0,0,-20
4916,0x563ec8e02206,R,0x7ffeac767360,45903938762904,0,0,0,45903938762912,20,0,-20,-20,0,-45903938762872,-20
4919,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762880,-20,0,0,0,-20
4921,0x563ec8e021f5,R,0x563ed47fbae0,-45903938762880,-45903938762880,24,-45903938762860,-45903938762860,-45903938762880,45903938762860,45903938762860,8,45903938762880,45903938762880,45903938762880
4923,0x563ec8e021f7,R,0x7ffeac76734c,45903938762860,-20,-20,0,-20,-20,20,0,-45903938762852,0,20,20
4924,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762884,-20,20,20,20,0,-45903938762828,20
4926,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762880,20,0,0,-45903938762872,0,0,-20,-45903938762848,-20
4928,0x563ec8e021fe,R,0x563ed47fbae8,-45903938762872,-45903938762852,8,-45903938762872,-45903938762872,-45903938762872,45903938762872,45903938762872,45903938762872,45903938762872,45903938762852,45903938762852
4930,0x563ec8e02202,W,0x7ffeac767360,45903938762872,20,20,0,0,20,0,-20,-45903938762848,0,0,-20
4932,0x563ec8e02206,R,0x7ffeac767360,45903938762872,0,0,0,45903938762880,20,0,-20,-20,0,-45903938762840,-20
4935,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762848,-20,0,0,0,-20
4937,0x563ec8e021f5,R,0x563ed47fbb00,-45903938762848,-45903938762848,24,-45903938762828,-45903938762828,-45903938762848,45903938762828,45903938762828,8,45903938762848,45903938762848,45903938762848
4939,0x563ec8e021f7,R,0x7ffeac76734c,45903938762828,-20,-20,0,-20,-20,20,0,-45903938762820,0,20,20
4940,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762852,-20,20,20,20,0,-45903938762796,20
4942,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762848,20,0,0,-45903938762840,0,0,-20,-45903938762816,-20
4944,0x563ec8e021fe,R,0x563ed47fbb08,-45903938762840,-45903938762820,8,-45903938762840,-45903938762840,-45903938762840,45903938762840,45903938762840,45903938762840,45903938762840,45903938762820,45903938762820
4946,0x563ec8e02202,W,0x7ffeac767360,45903938762840,20,20,0,0,20,0,-20,-45903938762816,0,0,-20
4948,0x563ec8e02206,R,0x7ffeac767360,45903938762840,0,0,0,45903938762848,20,0,-20,-20,0,-45903938762808,-20
4951,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762816,-20,0,0,0,-20
4953,0x563ec8e021f5,R,0x563ed47fbb20,-45903938762816,-45903938762816,24,-45903938762796,-45903938762796,-45903938762816,45903938762796,45903938762796,8,45903938762816,45903938762816,45903938762816
4955,0x563ec8e021f7,R,0x7ffeac76734c,45903938762796,-20,-20,0,-20,-20,20,0,-45903938762788,0,20,20
4956,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762820,-20,20,20,20,0,-45903938762764,20
4958,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762816,20,0,0,-45903938762808,0,0,-20,-45903938762784,-20
4960,0x563ec8e021fe,R,0x563ed47fbb28,-45903938762808,-45903938762788,8,-45903938762808,-45903938762808,-45903938762808,45903938762808,45903938762808,45903938762808,45903938762808,45903938762788,45903938762788
4962,0x563ec8e02202,W,0x7ffeac767360,45903938762808,20,20,0,0,20,0,-20,-45903938762784,0,0,-20
4964,0x563ec8e02206,R,0x7ffeac767360,45903938762808,0,0,0,45903938762816,20,0,-20,-20,0,-45903938762776,-20
4967,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762784,-20,0,0,0,-20
4969,0x563ec8e021f5,R,0x563ed47fbb40,-45903938762784,-45903938762784,24,-45903938762764,-45903938762764,-45903938762784,45903938762764,45903938762764,8,45903938762784,45903938762784,45903938762784
4971,0x563ec8e021f7,R,0x7ffeac76734c,45903938762764,-20,-20,0,-20,-20,20,0,-45903938762756,0,20,20
4972,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762788,-20,20,20,20,0,-45903938762732,20
4974,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762784,20,0,0,-45903938762776,0,0,-20,-45903938762752,-20
4976,0x563ec8e021fe,R,0x563ed47fbb48,-45903938762776,-45903938762756,8,-45903938762776,-45903938762776,-45903938762776,45903938762776,45903938762776,45903938762776,45903938762776,45903938762756,45903938762756
4978,0x563ec8e02202,W,0x7ffeac767360,45903938762776,20,20,0,0,20,0,-20,-45903938762752,0,0,-20
4980,0x563ec8e02206,R,0x7ffeac767360,45903938762776,0,0,0,45903938762784,20,0,-20,-20,0,-45903938762744,-20
4983,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762752,-20,0,0,0,-20
4985,0x563ec8e021f5,R,0x563ed47fbb60,-45903938762752,-45903938762752,24,-45903938762732,-45903938762732,-45903938762752,45903938762732,45903938762732,8,45903938762752,45903938762752,45903938762752
4987,0x563ec8e021f7,R,0x7ffeac76734c,45903938762732,-20,-20,0,-20,-20,20,0,-45903938762724,0,20,20
4988,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762756,-20,20,20,20,0,-45903938762700,20
4990,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762752,20,0,0,-45903938762744,0,0,-20,-45903938762720,-20
4992,0x563ec8e021fe,R,0x563ed47fbb68,-45903938762744,-45903938762724,8,-45903938762744,-45903938762744,-45903938762744,45903938762744,45903938762744,45903938762744,45903938762744,45903938762724,45903938762724
4994,0x563ec8e02202,W,0x7ffeac767360,45903938762744,20,20,0,0,20,0,-20,-45903938762720,0,0,-20
4996,0x563ec8e02206,R,0x7ffeac767360,45903938762744,0,0,0,45903938762752,20,0,-20,-20,0,-45903938762712,-20
4999,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762720,-20,0,0,0,-20
5001,0x563ec8e021f5,R,0x563ed47fbb80,-45903938762720,-45903938762720,24,-45903938762700,-45903938762700,-45903938762720,45903938762700,45903938762700,8,45903938762720,45903938762720,45903938762720
5003,0x563ec8e021f7,R,0x7ffeac76734c,45903938762700,-20,-20,0,-20,-20,20,0,-45903938762692,0,20,20
5004,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762724,-20,20,20,20,0,-45903938762668,20
5006,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762720,20,0,0,-45903938762712,0,0,-20,-45903938762688,-20
5008,0x563ec8e021fe,R,0x563ed47fbb88,-45903938762712,-45903938762692,8,-45903938762712,-45903938762712,-45903938762712,45903938762712,45903938762712,45903938762712,45903938762712,45903938762692,45903938762692
5010,0x563ec8e02202,W,0x7ffeac767360,45903938762712,20,20,0,0,20,0,-20,-45903938762688,0,0,-20
5012,0x563ec8e02206,R,0x7ffeac767360,45903938762712,0,0,0,45903938762720,20,0,-20,-20,0,-45903938762680,-20
5015,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762688,-20,0,0,0,-20
5017,0x563ec8e021f5,R,0x563ed47fbba0,-45903938762688,-45903938762688,24,-45903938762668,-45903938762668,-45903938762688,45903938762668,45903938762668,8,45903938762688,45903938762688,45903938762688
5019,0x563ec8e021f7,R,0x7ffeac76734c,45903938762668,-20,-20,0,-20,-20,20,0,-45903938762660,0,20,20
5020,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762692,-20,20,20,20,0,-45903938762636,20
5022,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762688,20,0,0,-45903938762680,0,0,-20,-45903938762656,-20
5024,0x563ec8e021fe,R,0x563ed47fbba8,-45903938762680,-45903938762660,8,-45903938762680,-45903938762680,-45903938762680,45903938762680,45903938762680,45903938762680,45903938762680,45903938762660,45903938762660
5026,0x563ec8e02202,W,0x7ffeac767360,45903938762680,20,20,0,0,20,0,-20,-45903938762656,0,0,-20
5028,0x563ec8e02206,R,0x7ffeac767360,45903938762680,0,0,0,45903938762688,20,0,-20,-20,0,-45903938762648,-20
5031,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762656,-20,0,0,0,-20
5033,0x563ec8e021f5,R,0x563ed47fbbc0,-45903938762656,-45903938762656,24,-45903938762636,-45903938762636,-45903938762656,45903938762636,45903938762636,8,45903938762656,45903938762656,45903938762656
5035,0x563ec8e021f7,R,0x7ffeac76734c,45903938762636,-20,-20,0,-20,-20,20,0,-45903938762628,0,20,20
5036,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762660,-20,20,20,20,0,-45903938762604,20
5038,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762656,20,0,0,-45903938762648,0,0,-20,-45903938762624,-20
5040,0x563ec8e021fe,R,0x563ed47fbbc8,-45903938762648,-45903938762628,8,-45903938762648,-45903938762648,-45903938762648,45903938762648,45903938762648,45903938762648,45903938762648,45903938762628,45903938762628
5042,0x563ec8e02202,W,0x7ffeac767360,45903938762648,20,20,0,0,20,0,-20,-45903938762624,0,0,-20
5044,0x563ec8e02206,R,0x7ffeac767360,45903938762648,0,0,0,45903938762656,20,0,-20,-20,0,-45903938762616,-20
5047,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762624,-20,0,0,0,-20
5049,0x563ec8e021f5,R,0x563ed47fbbe0,-45903938762624,-45903938762624,24,-45903938762604,-45903938762604,-45903938762624,45903938762604,45903938762604,8,45903938762624,45903938762624,45903938762624
5051,0x563ec8e021f7,R,0x7ffeac76734c,45903938762604,-20,-20,0,-20,-20,20,0,-45903938762596,0,20,20
5052,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762628,-20,20,20,20,0,-45903938762572,20
5054,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762624,20,0,0,-45903938762616,0,0,-20,-45903938762592,-20
5056,0x563ec8e021fe,R,0x563ed47fbbe8,-45903938762616,-45903938762596,8,-45903938762616,-45903938762616,-45903938762616,45903938762616,45903938762616,45903938762616,45903938762616,45903938762596,45903938762596
5058,0x563ec8e02202,W,0x7ffeac767360,45903938762616,20,20,0,0,20,0,-20,-45903938762592,0,0,-20
5060,0x563ec8e02206,R,0x7ffeac767360,45903938762616,0,0,0,45903938762624,20,0,-20,-20,0,-45903938762584,-20
5063,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762592,-20,0,0,0,-20
5065,0x563ec8e021f5,R,0x563ed47fbc00,-45903938762592,-45903938762592,24,-45903938762572,-45903938762572,-45903938762592,45903938762572,45903938762572,8,45903938762592,45903938762592,45903938762592
5067,0x563ec8e021f7,R,0x7ffeac76734c,45903938762572,-20,-20,0,-20,-20,20,0,-45903938762564,0,20,20
5068,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762596,-20,20,20,20,0,-45903938762540,20
5070,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762592,20,0,0,-45903938762584,0,0,-20,-45903938762560,-20
5072,0x563ec8e021fe,R,0x563ed47fbc08,-45903938762584,-45903938762564,8,-45903938762584,-45903938762584,-45903938762584,45903938762584,45903938762584,45903938762584,45903938762584,45903938762564,45903938762564
5074,0x563ec8e02202,W,0x7ffeac767360,45903938762584,20,20,0,0,20,0,-20,-45903938762560,0,0,-20
5076,0x563ec8e02206,R,0x7ffeac767360,45903938762584,0,0,0,45903938762592,20,0,-20,-20,0,-45903938762552,-20
5079,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762560,-20,0,0,0,-20
5081,0x563ec8e021f5,R,0x563ed47fbc20,-45903938762560,-45903938762560,24,-45903938762540,-45903938762540,-45903938762560,45903938762540,45903938762540,8,45903938762560,45903938762560,45903938762560
5083,0x563ec8e021f7,R,0x7ffeac76734c,45903938762540,-20,-20,0,-20,-20,20,0,-45903938762532,0,20,20
5084,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762564,-20,20,20,20,0,-45903938762508,20
5086,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762560,20,0,0,-45903938762552,0,0,-20,-45903938762528,-20
5088,0x563ec8e021fe,R,0x563ed47fbc28,-45903938762552,-45903938762532,8,-45903938762552,-45903938762552,-45903938762552,45903938762552,45903938762552,45903938762552,45903938762552,45903938762532,45903938762532
5090,0x563ec8e02202,W,0x7ffeac767360,45903938762552,20,20,0,0,20,0,-20,-45903938762528,0,0,-20
5092,0x563ec8e02206,R,0x7ffeac767360,45903938762552,0,0,0,45903938762560,20,0,-20,-20,0,-45903938762520,-20
5095,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762528,-20,0,0,0,-20
5097,0x563ec8e021f5,R,0x563ed47fbc40,-45903938762528,-45903938762528,24,-45903938762508,-45903938762508,-45903938762528,45903938762508,45903938762508,8,45903938762528,45903938762528,45903938762528
5099,0x563ec8e021f7,R,0x7ffeac76734c,45903938762508,-20,-20,0,-20,-20,20,0,-45903938762500,0,20,20
5100,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762532,-20,20,20,20,0,-45903938762476,20
5102,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762528,20,0,0,-45903938762520,0,0,-20,-45903938762496,-20
5104,0x563ec8e021fe,R,0x563ed47fbc48,-45903938762520,-45903938762500,8,-45903938762520,-45903938762520,-45903938762520,45903938762520,45903938762520,45903938762520,45903938762520,45903938762500,45903938762500
5106,0x563ec8e02202,W,0x7ffeac767360,45903938762520,20,20,0,0,20,0,-20,-45903938762496,0,0,-20
5108,0x563ec8e02206,R,0x7ffeac767360,45903938762520,0,0,0,45903938762528,20,0,-20,-20,0,-45903938762488,-20
5111,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762496,-20,0,0,0,-20
5113,0x563ec8e021f5,R,0x563ed47fbc60,-45903938762496,-45903938762496,24,-45903938762476,-45903938762476,-45903938762496,45903938762476,45903938762476,8,45903938762496,45903938762496,45903938762496
5115,0x563ec8e021f7,R,0x7ffeac76734c,45903938762476,-20,-20,0,-20,-20,20,0,-45903938762468,0,20,20
5116,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762500,-20,20,20,20,0,-45903938762444,20
5118,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762496,20,0,0,-45903938762488,0,0,-20,-45903938762464,-20
5120,0x563ec8e021fe,R,0x563ed47fbc68,-45903938762488,-45903938762468,8,-45903938762488,-45903938762488,-45903938762488,45903938762488,45903938762488,45903938762488,45903938762488,45903938762468,45903938762468
5122,0x563ec8e02202,W,0x7ffeac767360,45903938762488,20,20,0,0,20,0,-20,-45903938762464,0,0,-20
5124,0x563ec8e02206,R,0x7ffeac767360,45903938762488,0,0,0,45903938762496,20,0,-20,-20,0,-45903938762456,-20
5127,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762464,-20,0,0,0,-20
5129,0x563ec8e021f5,R,0x563ed47fbc80,-45903938762464,-45903938762464,24,-45903938762444,-45903938762444,-45903938762464,45903938762444,45903938762444,8,45903938762464,45903938762464,45903938762464
5131,0x563ec8e021f7,R,0x7ffeac76734c,45903938762444,-20,-20,0,-20,-20,20,0,-45903938762436,0,20,20
5132,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762468,-20,20,20,20,0,-45903938762412,20
5134,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762464,20,0,0,-45903938762456,0,0,-20,-45903938762432,-20
5136,0x563ec8e021fe,R,0x563ed47fbc88,-45903938762456,-45903938762436,8,-45903938762456,-45903938762456,-45903938762456,45903938762456,45903938762456,45903938762456,45903938762456,45903938762436,45903938762436
5138,0x563ec8e02202,W,0x7ffeac767360,45903938762456,20,20,0,0,20,0,-20,-45903938762432,0,0,-20
5140,0x563ec8e02206,R,0x7ffeac767360,45903938762456,0,0,0,45903938762464,20,0,-20,-20,0,-45903938762424,-20
5143,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762432,-20,0,0,0,-20
5145,0x563ec8e021f5,R,0x563ed47fbca0,-45903938762432,-45903938762432,24,-45903938762412,-45903938762412,-45903938762432,45903938762412,45903938762412,8,45903938762432,45903938762432,45903938762432
5147,0x563ec8e021f7,R,0x7ffeac76734c,45903938762412,-20,-20,0,-20,-20,20,0,-45903938762404,0,20,20
5148,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762436,-20,20,20,20,0,-45903938762380,20
5150,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762432,20,0,0,-45903938762424,0,0,-20,-45903938762400,-20
5152,0x563ec8e021fe,R,0x563ed47fbca8,-45903938762424,-45903938762404,8,-45903938762424,-45903938762424,-45903938762424,45903938762424,45903938762424,45903938762424,45903938762424,45903938762404,45903938762404
5154,0x563ec8e02202,W,0x7ffeac767360,45903938762424,20,20,0,0,20,0,-20,-45903938762400,0,0,-20
5156,0x563ec8e02206,R,0x7ffeac767360,45903938762424,0,0,0,45903938762432,20,0,-20,-20,0,-45903938762392,-20
5159,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762400,-20,0,0,0,-20
5161,0x563ec8e021f5,R,0x563ed47fbcc0,-45903938762400,-45903938762400,24,-45903938762380,-45903938762380,-45903938762400,45903938762380,45903938762380,8,45903938762400,45903938762400,45903938762400
5163,0x563ec8e021f7,R,0x7ffeac76734c,45903938762380,-20,-20,0,-20,-20,20,0,-45903938762372,0,20,20
5164,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762404,-20,20,20,20,0,-45903938762348,20
5166,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762400,20,0,0,-45903938762392,0,0,-20,-45903938762368,-20
5168,0x563ec8e021fe,R,0x563ed47fbcc8,-45903938762392,-45903938762372,8,-45903938762392,-45903938762392,-45903938762392,45903938762392,45903938762392,45903938762392,45903938762392,45903938762372,45903938762372
5170,0x563ec8e02202,W,0x7ffeac767360,45903938762392,20,20,0,0,20,0,-20,-45903938762368,0,0,-20
5172,0x563ec8e02206,R,0x7ffeac767360,45903938762392,0,0,0,45903938762400,20,0,-20,-20,0,-45903938762360,-20
5175,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762368,-20,0,0,0,-20
5177,0x563ec8e021f5,R,0x563ed47fbce0,-45903938762368,-45903938762368,24,-45903938762348,-45903938762348,-45903938762368,45903938762348,45903938762348,8,45903938762368,45903938762368,45903938762368
5179,0x563ec8e021f7,R,0x7ffeac76734c,45903938762348,-20,-20,0,-20,-20,20,0,-45903938762340,0,20,20
5180,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762372,-20,20,20,20,0,-45903938762316,20
5182,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762368,20,0,0,-45903938762360,0,0,-20,-45903938762336,-20
5184,0x563ec8e021fe,R,0x563ed47fbce8,-45903938762360,-45903938762340,8,-45903938762360,-45903938762360,-45903938762360,45903938762360,45903938762360,45903938762360,45903938762360,45903938762340,45903938762340
5186,0x563ec8e02202,W,0x7ffeac767360,45903938762360,20,20,0,0,20,0,-20,-45903938762336,0,0,-20
5188,0x563ec8e02206,R,0x7ffeac767360,45903938762360,0,0,0,45903938762368,20,0,-20,-20,0,-45903938762328,-20
5191,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762336,-20,0,0,0,-20
5193,0x563ec8e021f5,R,0x563ed47fbd00,-45903938762336,-45903938762336,24,-45903938762316,-45903938762316,-45903938762336,45903938762316,45903938762316,8,45903938762336,45903938762336,45903938762336
5195,0x563ec8e021f7,R,0x7ffeac76734c,45903938762316,-20,-20,0,-20,-20,20,0,-45903938762308,0,20,20
5196,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762340,-20,20,20,20,0,-45903938762284,20
5198,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762336,20,0,0,-45903938762328,0,0,-20,-45903938762304,-20
5200,0x563ec8e021fe,R,0x563ed47fbd08,-45903938762328,-45903938762308,8,-45903938762328,-45903938762328,-45903938762328,45903938762328,45903938762328,45903938762328,45903938762328,45903938762308,45903938762308
5202,0x563ec8e02202,W,0x7ffeac767360,45903938762328,20,20,0,0,20,0,-20,-45903938762304,0,0,-20
5204,0x563ec8e02206,R,0x7ffeac767360,45903938762328,0,0,0,45903938762336,20,0,-20,-20,0,-45903938762296,-20
5207,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762304,-20,0,0,0,-20
5209,0x563ec8e021f5,R,0x563ed47fbd20,-45903938762304,-45903938762304,24,-45903938762284,-45903938762284,-45903938762304,45903938762284,45903938762284,8,45903938762304,45903938762304,45903938762304
5211,0x563ec8e021f7,R,0x7ffeac76734c,45903938762284,-20,-20,0,-20,-20,20,0,-45903938762276,0,20,20
5212,0x563ec8e021f7,W,0x7ffeac76734c,0,-20,-20,0,45903938762308,-20,20,20,20,0,-45903938762252,20
5214,0x563ec8e021fa,R,0x7ffeac767360,20,20,45903938762304,20,0,0,-45903938762296,0,0,-20,-45903938762272,-20
5216,0x563ec8e021fe,R,0x563ed47fbd28,-45903938762296,-45903938762276,8,-45903938762296,-45903938762296,-45903938762296,45903938762296,45903938762296,45903938762296,45903938762296,45903938762276,45903938762276
5218,0x563ec8e02202,W,0x7ffeac767360,45903938762296,20,20,0,0,20,0,-20,-45903938762272,0,0,-20
5220,0x563ec8e02206,R,0x7ffeac767360,45903938762296,0,0,0,45903938762304,20,0,-20,-20,0,-45903938762264,-20
5223,0x563ec8e021f1,R,0x7ffeac767360,0,0,0,20,20,20,-45903938762272,-20,0,0,0,-20
